시군구,번지,단지명,전용면적,거래금액
서울특별시 마포구 공덕동,371,공덕1삼성래미안,114.88,"85,500"
서울특별시 마포구 공덕동,371,공덕1삼성래미안,59.74,"63,900"
서울특별시 마포구 공덕동,371,공덕1삼성래미안,59.74,"65,000"
서울특별시 마포구 공덕동,371,공덕1삼성래미안,59.74,"68,000"
서울특별시 마포구 공덕동,371,공덕1삼성래미안,114.88,"97,000"
서울특별시 마포구 공덕동,371,공덕1삼성래미안,84.94,"84,000"
서울특별시 마포구 공덕동,371,공덕1삼성래미안,114.88,"90,000"
서울특별시 마포구 공덕동,371,공덕1삼성래미안,59.74,"70,000"
서울특별시 마포구 공덕동,371,공덕1삼성래미안,59.74,"69,500"
서울특별시 마포구 공덕동,371,공덕1삼성래미안,114.88,"100,000"
서울특별시 마포구 공덕동,371,공덕1삼성래미안,59.74,"66,000"
서울특별시 마포구 공덕동,371,공덕1삼성래미안,84.94,"90,000"
서울특별시 마포구 공덕동,371,공덕1삼성래미안,114.88,"109,000"
서울특별시 마포구 공덕동,43,공덕2삼성래미안,84.94,"76,000"
서울특별시 마포구 공덕동,43,공덕2삼성래미안,114.87,"90,000"
서울특별시 마포구 공덕동,43,공덕2삼성래미안,114.87,"89,000"
서울특별시 마포구 공덕동,43,공덕2삼성래미안,114.87,"86,000"
서울특별시 마포구 공덕동,43,공덕2삼성래미안,114.87,"90,000"
서울특별시 마포구 공덕동,43,공덕2삼성래미안,84.94,"77,500"
서울특별시 마포구 공덕동,43,공덕2삼성래미안,84.94,"53,800"
서울특별시 마포구 공덕동,43,공덕2삼성래미안,84.94,"86,500"
서울특별시 마포구 공덕동,43,공덕2삼성래미안,59.97,"73,500"
서울특별시 마포구 공덕동,43,공덕2삼성래미안,59.97,"75,000"
서울특별시 마포구 공덕동,43,공덕2삼성래미안,59.97,"78,000"
서울특별시 마포구 공덕동,43,공덕2삼성래미안,114.87,"93,000"
서울특별시 마포구 공덕동,43,공덕2삼성래미안,59.97,"75,000"
서울특별시 마포구 공덕동,43,공덕2삼성래미안,84.94,"87,500"
서울특별시 마포구 공덕동,43,공덕2삼성래미안,84.94,"88,000"
서울특별시 마포구 공덕동,457,공덕3삼성래미안,59.97,"78,500"
서울특별시 마포구 공덕동,457,공덕3삼성래미안,59.97,"81,000"
서울특별시 마포구 공덕동,457,공덕3삼성래미안,84.98,"99,000"
서울특별시 마포구 공덕동,457,공덕3삼성래미안,114.98,"125,000"
서울특별시 마포구 공덕동,457,공덕3삼성래미안,84.98,"105,000"
서울특별시 마포구 공덕동,457,공덕3삼성래미안,59.97,"83,500"
서울특별시 마포구 공덕동,457,공덕3삼성래미안,84.98,"103,000"
서울특별시 마포구 공덕동,476,공덕파크자이,84.8852,"117,000"
서울특별시 마포구 공덕동,476,공덕파크자이,121.4551,"155,000"
서울특별시 마포구 공덕동,476,공덕파크자이,149.0423,"175,000"
서울특별시 마포구 공덕동,370-9,공덕현대,84.61,"59,000"
서울특별시 마포구 공덕동,370-9,공덕현대,84.61,"61,500"
서울특별시 마포구 공덕동,370-9,공덕현대,71.82,"60,000"
서울특별시 마포구 공덕동,370-9,공덕현대,84.61,"66,800"
서울특별시 마포구 공덕동,370-9,공덕현대,84.61,"66,800"
서울특별시 마포구 공덕동,464,래미안공덕4차,59.9,"74,500"
서울특별시 마포구 공덕동,464,래미안공덕4차,83.42,"84,700"
서울특별시 마포구 공덕동,464,래미안공덕4차,112.71,"96,000"
서울특별시 마포구 공덕동,464,래미안공덕4차,59.9,"74,000"
서울특별시 마포구 공덕동,464,래미안공덕4차,59.9,"70,500"
서울특별시 마포구 공덕동,464,래미안공덕4차,59.9,"72,700"
서울특별시 마포구 공덕동,464,래미안공덕4차,59.9,"72,800"
서울특별시 마포구 공덕동,464,래미안공덕4차,59.9,"74,000"
서울특별시 마포구 공덕동,464,래미안공덕4차,59.9,"72,000"
서울특별시 마포구 공덕동,464,래미안공덕4차,83.42,"87,000"
서울특별시 마포구 공덕동,464,래미안공덕4차,59.9,"67,300"
서울특별시 마포구 공덕동,464,래미안공덕4차,59.9,"72,000"
서울특별시 마포구 공덕동,464,래미안공덕4차,59.9,"74,900"
서울특별시 마포구 공덕동,464,래미안공덕4차,83.42,"89,700"
서울특별시 마포구 공덕동,464,래미안공덕4차,59.9,"77,000"
서울특별시 마포구 공덕동,464,래미안공덕4차,59.9,"80,000"
서울특별시 마포구 공덕동,464,래미안공덕4차,59.9,"78,500"
서울특별시 마포구 공덕동,464,래미안공덕4차,59.9,"85,000"
서울특별시 마포구 공덕동,464,래미안공덕4차,59.9,"78,800"
서울특별시 마포구 공덕동,469,래미안공덕5차,59.959,"78,000"
서울특별시 마포구 공덕동,469,래미안공덕5차,59.959,"71,500"
서울특별시 마포구 공덕동,469,래미안공덕5차,59.968,"79,000"
서울특별시 마포구 공덕동,469,래미안공덕5차,59.959,"68,000"
서울특별시 마포구 공덕동,469,래미안공덕5차,84.871,"85,000"
서울특별시 마포구 공덕동,469,래미안공덕5차,113.866,"100,000"
서울특별시 마포구 공덕동,469,래미안공덕5차,59.97,"84,500"
서울특별시 마포구 공덕동,469,래미안공덕5차,113.866,"120,000"
서울특별시 마포구 공덕동,469,래미안공덕5차,59.959,"79,000"
서울특별시 마포구 공덕동,469,래미안공덕5차,84.851,"96,000"
서울특별시 마포구 공덕동,469,래미안공덕5차,59.959,"85,000"
서울특별시 마포구 공덕동,469,래미안공덕5차,59.959,"87,000"
서울특별시 마포구 공덕동,469,래미안공덕5차,59.959,"89,500"
서울특별시 마포구 공덕동,469,래미안공덕5차,59.959,"88,500"
서울특별시 마포구 공덕동,111-7,로즈빌A,76.04,"44,000"
서울특별시 마포구 공덕동,467,롯데캐슬프레지던트,245.39,"310,000"
서울특별시 마포구 공덕동,467,롯데캐슬프레지던트,191.872,"147,000"
서울특별시 마포구 공덕동,467,롯데캐슬프레지던트,191.872,"150,000"
서울특별시 마포구 공덕동,467,롯데캐슬프레지던트,191.532,"164,000"
서울특별시 마포구 공덕동,467,롯데캐슬프레지던트,191.872,"147,000"
서울특별시 마포구 공덕동,462,마포공덕파크팰리스Ⅱ,119.07,"76,500"
서울특별시 마포구 공덕동,462,마포공덕파크팰리스Ⅱ,141.46,"83,000"
서울특별시 마포구 공덕동,188-108,마포현대,59.95,"49,000"
서울특별시 마포구 공덕동,188-108,마포현대,84.87,"62,000"
서울특별시 마포구 공덕동,188-108,마포현대,72.49,"59,000"
서울특별시 마포구 공덕동,188-108,마포현대,84.87,"64,000"
서울특별시 마포구 공덕동,188-108,마포현대,84.87,"67,700"
서울특별시 마포구 공덕동,188-108,마포현대,72.49,"56,500"
서울특별시 마포구 공덕동,188-108,마포현대,72.49,"65,000"
서울특별시 마포구 공덕동,188-108,마포현대,59.95,"51,900"
서울특별시 마포구 공덕동,188-108,마포현대,59.95,"50,000"
서울특별시 마포구 공덕동,460,한화꿈에그린,84.939,"82,000"
서울특별시 마포구 공덕동,460,한화꿈에그린,113.667,"88,000"
서울특별시 마포구 공덕동,460,한화꿈에그린,84.939,"76,900"
서울특별시 마포구 공덕동,460,한화꿈에그린,113.667,"93,800"
서울특별시 마포구 공덕동,460,한화꿈에그린,84.939,"80,000"
서울특별시 마포구 노고산동,01월 03일,신촌포스빌,32.34,"28,000"
서울특별시 마포구 노고산동,01월 03일,신촌포스빌,32.34,"29,300"
서울특별시 마포구 노고산동,01월 03일,신촌포스빌,32.34,"28,000"
서울특별시 마포구 노고산동,01월 03일,신촌포스빌,32.34,"29,000"
서울특별시 마포구 노고산동,01월 03일,신촌포스빌,32.34,"29,000"
서울특별시 마포구 노고산동,01월 03일,신촌포스빌,32.34,"29,000"
서울특별시 마포구 노고산동,01월 03일,신촌포스빌,32.34,"29,000"
서울특별시 마포구 노고산동,01월 03일,신촌포스빌,29.03,"27,900"
서울특별시 마포구 노고산동,01월 03일,신촌포스빌,32.34,"28,000"
서울특별시 마포구 노고산동,01월 03일,신촌포스빌,32.34,"29,500"
서울특별시 마포구 노고산동,01월 03일,신촌포스빌,32.34,"29,950"
서울특별시 마포구 노고산동,01월 03일,신촌포스빌,32.34,"31,500"
서울특별시 마포구 노고산동,01월 03일,신촌포스빌,32.34,"29,000"
서울특별시 마포구 노고산동,107-36,현대벤처빌,34.64,"27,700"
서울특별시 마포구 노고산동,107-36,현대벤처빌,31.57,"23,000"
서울특별시 마포구 노고산동,107-36,현대벤처빌,41.58,"28,700"
서울특별시 마포구 노고산동,107-36,현대벤처빌,34.64,"28,000"
서울특별시 마포구 노고산동,107-36,현대벤처빌,36,"28,000"
서울특별시 마포구 대흥동,802,대흥동세양,60,"53,000"
서울특별시 마포구 대흥동,802,대흥동세양,84.6,"66,000"
서울특별시 마포구 대흥동,802,대흥동세양,60,"26,000"
서울특별시 마포구 대흥동,802,대흥동세양,114.24,"80,000"
서울특별시 마포구 대흥동,802,대흥동세양,60,"60,000"
서울특별시 마포구 대흥동,804,마포자이2차,118.56,"125,000"
서울특별시 마포구 대흥동,804,마포자이2차,84.95,"104,500"
서울특별시 마포구 대흥동,804,마포자이2차,118.79,"125,000"
서울특별시 마포구 대흥동,804,마포자이2차,84.44,"104,000"
서울특별시 마포구 대흥동,804,마포자이2차,84.44,"111,000"
서울특별시 마포구 대흥동,804,마포자이2차,118.79,"135,000"
서울특별시 마포구 대흥동,804,마포자이2차,118.79,"127,000"
서울특별시 마포구 대흥동,804,마포자이2차,118.79,"95,000"
서울특별시 마포구 대흥동,804,마포자이2차,84.95,"110,000"
서울특별시 마포구 대흥동,804,마포자이2차,84.44,"113,000"
서울특별시 마포구 대흥동,804,마포자이2차,118.79,"135,000"
서울특별시 마포구 대흥동,660,마포태영,59.4,"59,900"
서울특별시 마포구 대흥동,660,마포태영,114.93,"90,000"
서울특별시 마포구 대흥동,660,마포태영,59.4,"61,800"
서울특별시 마포구 대흥동,660,마포태영,59.4,"59,400"
서울특별시 마포구 대흥동,660,마포태영,84.77,"76,000"
서울특별시 마포구 대흥동,660,마포태영,84.77,"80,000"
서울특별시 마포구 대흥동,660,마포태영,114.93,"91,500"
서울특별시 마포구 대흥동,660,마포태영,59.4,"61,400"
서울특별시 마포구 대흥동,660,마포태영,59.4,"62,700"
서울특별시 마포구 대흥동,660,마포태영,59.4,"61,500"
서울특별시 마포구 대흥동,660,마포태영,59.4,"63,500"
서울특별시 마포구 대흥동,660,마포태영,59.4,"63,000"
서울특별시 마포구 대흥동,660,마포태영,59.4,"63,000"
서울특별시 마포구 대흥동,660,마포태영,59.4,"64,900"
서울특별시 마포구 대흥동,660,마포태영,84.77,"80,000"
서울특별시 마포구 대흥동,660,마포태영,84.77,"81,000"
서울특별시 마포구 대흥동,660,마포태영,59.4,"64,700"
서울특별시 마포구 대흥동,660,마포태영,84.77,"73,000"
서울특별시 마포구 대흥동,660,마포태영,59.4,"64,000"
서울특별시 마포구 대흥동,660,마포태영,84.77,"67,000"
서울특별시 마포구 대흥동,660,마포태영,84.77,"84,900"
서울특별시 마포구 대흥동,660,마포태영,59.4,"60,000"
서울특별시 마포구 대흥동,660,마포태영,84.77,"87,000"
서울특별시 마포구 대흥동,660,마포태영,59.4,"66,850"
서울특별시 마포구 대흥동,660,마포태영,84.77,"89,800"
서울특별시 마포구 대흥동,660,마포태영,59.4,"69,000"
서울특별시 마포구 대흥동,660,마포태영,84.77,"81,000"
서울특별시 마포구 대흥동,660,마포태영,84.77,"90,000"
서울특별시 마포구 대흥동,660,마포태영,59.4,"70,800"
서울특별시 마포구 대흥동,660,마포태영,59.4,"63,500"
서울특별시 마포구 대흥동,660,마포태영,59.4,"69,900"
서울특별시 마포구 대흥동,12-41,서희스타힐스,12.88,"21,500"
서울특별시 마포구 대흥동,12-41,서희스타힐스,12.85,"21,000"
서울특별시 마포구 대흥동,12-41,서희스타힐스,12.85,"21,500"
서울특별시 마포구 대흥동,12-41,서희스타힐스,12.85,"21,000"
서울특별시 마포구 도화동,544,고려,84.51,"55,000"
서울특별시 마포구 도화동,544,고려,79.33,"58,000"
서울특별시 마포구 도화동,357,도화동현대,68.22,"58,000"
서울특별시 마포구 도화동,357,도화동현대,128.26,"74,200"
서울특별시 마포구 도화동,357,도화동현대,68.22,"58,000"
서울특별시 마포구 도화동,357,도화동현대,68.22,"58,500"
서울특별시 마포구 도화동,357,도화동현대,147.37,"81,000"
서울특별시 마포구 도화동,357,도화동현대,128.26,"78,000"
서울특별시 마포구 도화동,357,도화동현대,128.26,"79,500"
서울특별시 마포구 도화동,357,도화동현대,128.26,"71,000"
서울특별시 마포구 도화동,357,도화동현대,68.22,"62,000"
서울특별시 마포구 도화동,357,도화동현대,128.26,"78,000"
서울특별시 마포구 도화동,357,도화동현대,68.22,"65,000"
서울특별시 마포구 도화동,357,도화동현대,79.83,"63,000"
서울특별시 마포구 도화동,357,도화동현대,128.26,"75,500"
서울특별시 마포구 도화동,357,도화동현대,68.22,"62,000"
서울특별시 마포구 도화동,357,도화동현대,68.22,"61,500"
서울특별시 마포구 도화동,357,도화동현대,128.26,"80,000"
서울특별시 마포구 도화동,357,도화동현대,147.37,"78,500"
서울특별시 마포구 도화동,357,도화동현대,68.22,"63,000"
서울특별시 마포구 도화동,357,도화동현대,128.26,"70,500"
서울특별시 마포구 도화동,357,도화동현대,112.09,"79,500"
서울특별시 마포구 도화동,357,도화동현대,68.22,"64,500"
서울특별시 마포구 도화동,357,도화동현대,54.72,"58,000"
서울특별시 마포구 도화동,547,도화현대,59.4,"56,000"
서울특별시 마포구 도화동,547,도화현대,59.4,"56,000"
서울특별시 마포구 도화동,547,도화현대,84.42,"70,000"
서울특별시 마포구 도화동,547,도화현대,113.87,"71,500"
서울특별시 마포구 도화동,564,마포동원베네스트,58.65,"62,000"
서울특별시 마포구 도화동,564,마포동원베네스트,58.65,"59,000"
서울특별시 마포구 도화동,564,마포동원베네스트,83.33,"75,000"
서울특별시 마포구 도화동,564,마포동원베네스트,58.65,"60,900"
서울특별시 마포구 도화동,563,마포아크로타워,116.52,"70,000"
서울특별시 마포구 도화동,563,마포아크로타워,84.99,"71,000"
서울특별시 마포구 도화동,563,마포아크로타워,84.99,"73,500"
서울특별시 마포구 도화동,563,마포아크로타워,116.52,"86,000"
서울특별시 마포구 도화동,563,마포아크로타워,116.52,"89,500"
서울특별시 마포구 도화동,559,마포트라팰리스,84.02,"66,500"
서울특별시 마포구 도화동,550,삼성,72.185,"71,000"
서울특별시 마포구 도화동,550,삼성,136.1,"104,900"
서울특별시 마포구 도화동,550,삼성,72.185,"73,500"
서울특별시 마포구 도화동,550,삼성,84.985,"80,500"
서울특별시 마포구 도화동,550,삼성,84.985,"80,000"
서울특별시 마포구 도화동,550,삼성,72.185,"71,500"
서울특별시 마포구 도화동,550,삼성,72.185,"77,000"
서울특별시 마포구 도화동,550,삼성,84.985,"84,000"
서울특별시 마포구 도화동,550,삼성,84.985,"89,900"
서울특별시 마포구 도화동,550,삼성,136.1,"112,000"
서울특별시 마포구 도화동,550,삼성,72.185,"79,950"
서울특별시 마포구 도화동,550,삼성,72.185,"77,000"
서울특별시 마포구 도화동,550,삼성,136.1,"105,000"
서울특별시 마포구 도화동,550,삼성,72.185,"83,500"
서울특별시 마포구 도화동,538,성지,84.24,"48,700"
서울특별시 마포구 도화동,82,우성,79.97,"57,000"
서울특별시 마포구 도화동,82,우성,68.94,"49,000"
서울특별시 마포구 도화동,82,우성,68.94,"49,300"
서울특별시 마포구 도화동,82,우성,79.97,"59,900"
서울특별시 마포구 도화동,82,우성,79.97,"63,000"
서울특별시 마포구 도화동,82,우성,141.515,"77,000"
서울특별시 마포구 도화동,82,우성,141.515,"85,000"
서울특별시 마포구 도화동,82,우성,111.725,"74,500"
서울특별시 마포구 도화동,82,우성,79.97,"67,500"
서울특별시 마포구 도화동,82,우성,141.515,"84,000"
서울특별시 마포구 도화동,82,우성,79.97,"64,000"
서울특별시 마포구 도화동,82,우성,68.94,"60,000"
서울특별시 마포구 도화동,82,우성,141.515,"82,000"
서울특별시 마포구 도화동,82,우성,68.94,"59,500"
서울특별시 마포구 도화동,82,우성,79.97,"66,800"
서울특별시 마포구 도화동,82,우성,79.97,"71,700"
서울특별시 마포구 도화동,82,우성,128.315,"85,000"
서울특별시 마포구 도화동,82,우성,68.94,"59,700"
서울특별시 마포구 도화동,82,우성,141.515,"91,000"
서울특별시 마포구 도화동,82,우성,68.94,"59,700"
서울특별시 마포구 도화동,82,우성,79.97,"67,500"
서울특별시 마포구 도화동,82,우성,79.97,"71,000"
서울특별시 마포구 도화동,82,우성,111.725,"74,500"
서울특별시 마포구 도화동,82,우성,79.97,"72,000"
서울특별시 마포구 도화동,82,우성,128.315,"90,000"
서울특별시 마포구 도화동,82,우성,79.97,"71,000"
서울특별시 마포구 도화동,82,우성,128.315,"88,000"
서울특별시 마포구 도화동,536,정우상가맨션,142.64,"65,000"
서울특별시 마포구 도화동,536,정우상가맨션,76.72,"35,500"
서울특별시 마포구 도화동,536,정우상가맨션,64.62,"32,000"
서울특별시 마포구 도화동,555,한화오벨리스크,79.9,"63,000"
서울특별시 마포구 도화동,555,한화오벨리스크,59,"55,000"
서울특별시 마포구 도화동,555,한화오벨리스크,82.14,"57,500"
서울특별시 마포구 도화동,555,한화오벨리스크,41.32,"36,000"
서울특별시 마포구 도화동,555,한화오벨리스크,38.08,"36,000"
서울특별시 마포구 도화동,555,한화오벨리스크,38.08,"37,400"
서울특별시 마포구 도화동,555,한화오벨리스크,75.7,"58,000"
서울특별시 마포구 도화동,555,한화오벨리스크,59,"56,900"
서울특별시 마포구 도화동,555,한화오벨리스크,75.7,"58,500"
서울특별시 마포구 도화동,555,한화오벨리스크,79.9,"58,000"
서울특별시 마포구 도화동,555,한화오벨리스크,39.91,"35,000"
서울특별시 마포구 도화동,555,한화오벨리스크,75.72,"58,000"
서울특별시 마포구 도화동,555,한화오벨리스크,41.32,"37,000"
서울특별시 마포구 도화동,555,한화오벨리스크,38.08,"37,850"
서울특별시 마포구 도화동,555,한화오벨리스크,59,"55,000"
서울특별시 마포구 도화동,555,한화오벨리스크,38.88,"37,300"
서울특별시 마포구 도화동,555,한화오벨리스크,38.88,"36,700"
서울특별시 마포구 도화동,555,한화오벨리스크,59,"50,000"
서울특별시 마포구 도화동,555,한화오벨리스크,38.88,"37,000"
서울특별시 마포구 도화동,555,한화오벨리스크,38.88,"38,000"
서울특별시 마포구 도화동,555,한화오벨리스크,75.7,"59,000"
서울특별시 마포구 도화동,555,한화오벨리스크,75.72,"58,800"
서울특별시 마포구 도화동,555,한화오벨리스크,38.08,"38,000"
서울특별시 마포구 도화동,555,한화오벨리스크,59,"58,000"
서울특별시 마포구 도화동,555,한화오벨리스크,59,"57,500"
서울특별시 마포구 도화동,353,현대,84.95,"62,000"
서울특별시 마포구 도화동,353,현대,84.95,"61,800"
서울특별시 마포구 도화동,353,현대,113.25,"59,700"
서울특별시 마포구 도화동,353,현대,113.25,"66,800"
서울특별시 마포구 도화동,353,현대,84.95,"59,000"
서울특별시 마포구 도화동,353,현대,84.95,"62,000"
서울특별시 마포구 도화동,353,현대,113.25,"68,000"
서울특별시 마포구 도화동,353,현대,113.25,"66,800"
서울특별시 마포구 도화동,353,현대,113.25,"67,000"
서울특별시 마포구 도화동,353,현대,84.95,"65,000"
서울특별시 마포구 도화동,353,현대,84.95,"63,000"
서울특별시 마포구 도화동,353,현대,113.25,"70,000"
서울특별시 마포구 도화동,353,현대,84.95,"72,000"
서울특별시 마포구 도화동,353,현대,84.95,"64,800"
서울특별시 마포구 도화동,353,현대,84.95,"64,000"
서울특별시 마포구 도화동,353,현대,113.25,"75,000"
서울특별시 마포구 도화동,353,현대,113.25,"79,000"
서울특별시 마포구 동교동,200-38,광남벨라스 1동,127.8,"76,500"
서울특별시 마포구 마포동,350,강변한신코아,83.16,"43,000"
서울특별시 마포구 마포동,350,강변한신코아,77.22,"42,500"
서울특별시 마포구 마포동,350,강변한신코아,83.16,"56,300"
서울특별시 마포구 마포동,350,강변한신코아,77.22,"39,300"
서울특별시 마포구 마포동,442,보성,59.4,"44,000"
서울특별시 마포구 마포동,442,보성,114.78,"60,000"
서울특별시 마포구 마포동,442,보성,59.4,"45,500"
서울특별시 마포구 마포동,442,보성,59.4,"48,900"
서울특별시 마포구 마포동,449,비체힐리버뷰,18.3646,"14,000"
서울특별시 마포구 마포동,449,비체힐리버뷰,16.5186,"12,900"
서울특별시 마포구 마포동,449,비체힐리버뷰,16.6071,"12,700"
서울특별시 마포구 마포동,253,쌍용,59.9,"54,000"
서울특별시 마포구 마포동,253,쌍용,84.9,"66,500"
서울특별시 마포구 마포동,253,쌍용,84.9,"68,500"
서울특별시 마포구 마포동,253,쌍용,84.9,"70,500"
서울특별시 마포구 마포동,253,쌍용,84.9,"66,500"
서울특별시 마포구 마포동,253,쌍용,59.9,"58,800"
서울특별시 마포구 마포동,253,쌍용,114.84,"80,000"
서울특별시 마포구 마포동,253,쌍용,59.9,"60,000"
서울특별시 마포구 마포동,253,쌍용,59.9,"63,500"
서울특별시 마포구 망원동,490,강변타운,84.98,"44,500"
서울특별시 마포구 망원동,471-3,노아아크빌,106.2,"50,000"
서울특별시 마포구 망원동,496,대림1,84.96,"62,000"
서울특별시 마포구 망원동,496,대림1,59.73,"55,500"
서울특별시 마포구 망원동,497,대림2,84.73,"64,000"
서울특별시 마포구 망원동,497,대림2,84.73,"68,000"
서울특별시 마포구 망원동,497,대림2,59.99,"55,000"
서울특별시 마포구 망원동,497,대림2,84.79,"68,000"
서울특별시 마포구 망원동,497,대림2,84.73,"66,000"
서울특별시 마포구 망원동,497,대림2,59.99,"53,500"
서울특별시 마포구 망원동,491,대상3,84.9,"51,700"
서울특별시 마포구 망원동,491,대상3,59.61,"42,800"
서울특별시 마포구 망원동,429-3,대성2,82.66,"51,000"
서울특별시 마포구 망원동,463-2,동보프리미아,63.02,"37,100"
서울특별시 마포구 망원동,510,두영이지안,84.13,"55,500"
서울특별시 마포구 망원동,510,두영이지안,84.13,"52,000"
서울특별시 마포구 망원동,510,두영이지안,71.77,"54,500"
서울특별시 마포구 망원동,510,두영이지안,70.84,"54,900"
서울특별시 마포구 망원동,516,망원동동원데쟈뷰,84.85,"59,500"
서울특별시 마포구 망원동,470-1,몬드리안,83.46,"54,500"
서울특별시 마포구 망원동,470-1,몬드리안,84.31,"54,500"
서울특별시 마포구 망원동,478-27,미원1,58.98,"39,000"
서울특별시 마포구 망원동,433-9,미원2,55.29,"37,500"
서울특별시 마포구 망원동,433-9,미원2,59.79,"38,000"
서울특별시 마포구 망원동,384-7,삼우월드,84.68,"48,000"
서울특별시 마포구 망원동,513,상암마젤란21,82.39,"58,750"
서울특별시 마포구 망원동,513,상암마젤란21,55.85,"49,300"
서울특별시 마포구 망원동,433-3,성신,47.58,"25,000"
서울특별시 마포구 망원동,489,성원2,59.43,"42,500"
서울특별시 마포구 망원동,489,성원2,59.43,"44,400"
서울특별시 마포구 망원동,518,신부 파스카 5차,37.21,"27,400"
서울특별시 마포구 망원동,518,신부 파스카 5차,37.21,"27,800"
서울특별시 마포구 망원동,518,신부 파스카 5차,37.17,"28,700"
서울특별시 마포구 망원동,517,영화블렌하임,107.33,"67,500"
서울특별시 마포구 망원동,517,영화블렌하임,103.86,"69,500"
서울특별시 마포구 망원동,517,영화블렌하임,103.86,"67,500"
